,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
68,68,45475.64079,43559.6168,23878.02692,23489.07873,29160.93237,22453.39762,24454.82492,41729.75132,43300.60593,36601.67219,20368.94748,32725.68072,24486.96217,22523.76043,27541.35132,22836.66108,31999.06207,36479.87281,37982.83566,43154.72609,19214.83529,17188.52627,16021.89109,12692.9468,12519.06511,10053.99996,14575.75128,15988.61959,15743.04258,13470.11356,13881.66741,11048.49457,16978.5977,14176.57102,12491.439,13857.60577,14946.31098,17945.32149,17863.18449,25178.58898,25235.38067,14516.56059,12707.99161,10844.40862,8305.375754,7425.235785,5201.364241,5254.7809,7548.073347,7483.384173,5849.665785,8244.70514,8342.927099,11139.44075,10889.91131,11509.58108,14421.54759,18642.12862,19958.29035,21784.50408,18490.71109,12314.68903,6630.149053,6485.219195,4902.277464,5347.798244,4882.371875,2433.497329,0,3549.862033,3293.449199,2391.884533,2887.386811,3762.649902,4203.270622,5213.33612,7481.241888,11303.4882,14155.45859,19836.74865,28064.73389,25253.41256,23838.24139,19020.01751,13235.25763,13714.36745,10828.3751,9713.86259,8212.520477,5901.876302,6565.270643,4331.14362,5875.395497,8708.258741,6736.60566,5309.609396,8741.913156,7882.909594,9535.421506,10733.22138
69,69,48905.18188,46976.86714,27014.22031,26880.80647,32702.55861,25992.38803,28004.44201,45252.77653,46820.12151,40130.05265,23912.71006,36172.73521,27842.07736,25630.19007,30468.1512,25521.57724,34295.59863,38707.12348,39917.89147,45275.64424,21822.49278,19843.03597,19117.24794,15997.66433,15960.22057,13516.39686,18125.45743,19521.53414,19240.20662,16915.54292,17264.32568,14315.78771,20074.3327,17142.10232,15115.19771,16368.91841,16932.11363,20053.52268,19881.38589,26038.03084,27165.2426,16826.98818,15104.37389,13073.04441,11223.54725,10924.62415,8728.50763,8621.498381,10721.24786,10322.26456,8430.154005,10516.69943,10263.3596,13239.8387,12597.87665,12915.02138,15371.20368,19270.40932,20276.23648,22330.62382,19308.64935,12755.60854,8609.420422,7480.283485,6908.724628,5902.610856,4316.194645,2952.025694,3549.862033,0,303.7331717,3188.94413,2645.639341,4638.929171,3277.194821,5289.753015,7849.457719,11705.40449,13938.83592,19614.83857,27889.92806,25104.84078,23596.46361,18432.97329,12631.71727,12534.2071,9569.447567,8096.741267,5524.657298,2456.329808,3066.438901,1337.856354,2432.090237,5159.599381,3596.26313,3148.375077,5618.026024,5820.503558,7385.371371,8777.509901
70,70,48692.72962,46767.10658,26850.86584,26674.92347,32453.49079,25744.9212,27746.49151,44976.14058,46542.52236,39855.10314,23644.89553,35883.89205,27546.50497,25327.24826,30164.5166,25220.20261,34004.20088,38418.3523,39640.02786,44991.11077,21723.18438,19736.96702,18956.53431,15804.28961,15741.77255,13292.36632,17864.67165,19249.01874,18959.21998,16628.08125,16971.55186,14017.77311,19771.49148,16838.43134,14813.4665,16069.2696,16646.60017,19765.37255,19596.15863,25809.88723,27140.14467,16754.57945,15020.55576,13002.04823,11075.86217,10690.40069,8484.900304,8331.18299,10421.42287,10018.54754,8126.916276,10218.9453,9973.893717,12948.40455,12318.45984,12648.00487,15129.4703,19051.18695,20077.33122,22118.96039,19376.99529,12842.30747,8544.541167,7492.505043,6827.84282,5933.401238,4415.123221,2882.133927,3293.449199,303.7331717,0,2890.377101,2366.934189,4357.988288,3069.188417,5053.918917,7618.632681,11487.66723,13767.53167,19452.62019,28044.20697,25255.46213,23752.91003,18609.65421,12799.66905,12743.25727,9775.956282,8323.009839,5809.947775,2756.493542,3358.36347,1352.652098,2625.602182,5416.824022,3710.859552,3076.663255,5743.02279,5781.807858,7369.853315,8746.408734
71,71,47174.93898,45283.20631,25948.83459,25293.5421,30523.84651,23857.73846,25714.05474,42658.77841,44210.22131,37566.55326,21491.328,33390.91107,24945.32981,22551.96719,27319.37972,22337.51712,31127.50606,35551.31015,36826.86938,42142.42521,21533.15604,19499.76096,18150.54865,14671.10661,14305.07373,11828.54633,15843.2939,17047.87555,16629.20546,14202.50991,14447.75447,11398.27951,17004.53572,14027.8152,11934.02159,13180.31327,13799.23477,16903.5471,16748.71737,23363.05561,27626.98543,16894.06284,15079.74029,13233.1973,10583.13446,9159.64101,6912.71281,5953.715818,7779.16759,7212.39078,5277.755872,7328.682945,7111.849206,10074.69349,9513.485502,9932.785248,12608.55233,16701.25993,17898.73238,19820.20539,20745.77317,14440.93177,9009.705452,8683.40483,7269.200591,7374.740192,6432.288847,4108.062729,2391.884533,3188.94413,2890.377101,0,815.1609393,1643.474947,1932.325313,2889.187593,5321.302473,9220.259474,11903.25921,17607.66516,30052.17342,27244.51848,25791.71352,20819.33225,14991.43471,15204.31291,12247.30408,10921.79263,8679.462132,5566.035668,6084.342145,3150.92818,4804.029338,7799.08894,5199.556077,3338.357971,7048.906959,5660.296942,7292.338409,8420.734051
72,72,47957.97889,46062.80824,26648.78246,26057.39079,31333.78453,24664.66848,26527.25858,43470.00676,45020.6477,38379.19216,22306.41004,34188.97172,25728.85887,23285.47932,28007.61094,22975.9767,31664.45658,36068.71474,37273.42964,42631.191,22101.8759,20074.73724,18827.11185,15392.47152,15066.1216,12588.49646,16654.59376,17863.03577,17442.07683,15011.00658,15246.93395,12185.33296,17744.50785,14747.86374,12586.58805,13800.98145,14289.01899,17414.52444,17237.84674,23552.481,28053.90751,17384.07011,15582.31248,13690.39022,11181.06258,9920.727154,7669.211537,6768.59453,8567.055624,7946.507584,5988.049944,7934.067426,7629.728541,10611.72292,9952.510251,10287.97501,12831.70497,16835.02533,17951.78447,19931.62079,20926.13144,14535.08242,9383.809164,8863.455658,7627.649076,7466.115257,6329.35536,4161.284556,2887.386811,2645.639341,2366.934189,815.1609393,0,1993.492512,1321.302324,2840.2492,5390.134438,9296.791762,11810.39127,17521.37498,30027.81107,27225.39141,25752.6403,20707.9254,14878.2198,14974.92045,12007.52922,10615.62232,8169.703107,4911.925487,5388.36477,2389.698038,4024.936021,7017.441821,4384.428397,2560.37655,6243.907314,5006.92811,6655.778725,7846.528836
73,73,47293.66877,45427.69194,26507.22018,25563.72582,30380.23468,23775.52863,25505.98971,42157.56673,43692.87732,37100.38383,21201.69031,32729.59118,24181.04847,21545.37297,26162.36795,21062.73785,29679.59839,34078.73714,35282.54395,40637.84849,22479.85869,20438.11701,18814.81468,15189.38481,14636.97881,12188.24487,15716.16452,16749.06351,16210.22166,13709.03029,13838.90404,10705.43398,16033.14527,12989.08996,10704.80946,11877.51751,12296.49169,15424.71017,15244.99871,21719.69799,28831.96299,18015.43442,16185.57701,14427.28246,11519.93409,9548.951869,7376.974204,5759.373563,7135.905745,6276.70105,4286.263651,6012.350349,5647.565249,8633.001844,7960.548123,8322.890797,10965.35773,15064.88395,16286.67103,18188.02407,22248.20528,16010.77719,10351.79502,10213.77722,8647.744777,8963.204067,8074.750752,5729.109832,3762.649902,4638.929171,4357.988288,1643.474947,1993.492512,0,2076.632436,1555.822518,3735.067479,7608.678202,10393.08464,16078.83714,31668.85843,28859.8865,27414.1035,22458.79538,16631.99039,16842.8064,13883.33086,12539.32567,10163.1939,6863.052705,7294.940474,4242.909691,5776.90937,8709.396778,5786.15996,3668.713475,7365.427464,5296.806066,6806.446907,7728.76424
74,74,49031.91631,47147.96432,27880.65498,27187.31431,32270.69287,25630.39409,27425.96786,44190.78722,45730.46804,39123.03719,23155.38354,34794.43543,26255.5368,23606.45622,28175.36387,23016.32414,31454.35684,35813.05043,36878.85441,42312.74186,23413.63467,21384.62864,20081.84623,16598.93195,16205.64844,13731.75822,17587.88063,18702.66092,18208.70093,15728.18759,15887.53591,12766.33295,18102.26155,15049.45054,12706.50738,13832.09398,14031.67938,17183.44392,16963.84389,22768.73489,29369.15369,18705.36968,16903.28016,15010.66172,12481.76089,11063.83523,8824.065742,7628.76718,9179.485948,8353.333331,6362.895367,7994.946442,7508.25285,10481.83953,9637.838369,9820.641609,12133.40175,15994.26876,17008.34614,19053.74293,22139.40191,15696.68977,10692.8046,10096.34005,8934.953222,8651.682464,7370.916942,5359.342292,4203.270622,3277.194821,3069.188417,1932.325313,1321.302324,2076.632436,0,2072.195649,4593.598562,8429.091726,10730.99209,16431.11543,31067.95309,28272.84374,26781.81721,21667.83464,15850.12171,15809.49103,12843.25925,11372.13065,8619.068264,5119.313264,5449.840994,2441.580771,3801.729709,6670.441106,3709.527847,1604.499408,5344.140961,3729.019695,5366.289714,6530.787622
75,75,48591.70532,46739.74163,27994.42759,26949.45316,31543.41974,24987.39005,26637.025,43051.20679,44571.88545,38027.68419,22290.30489,33499.27697,24875.9075,21995.08063,26408.03969,21158.44722,29445.79772,33785.79463,34816.14888,40265.31086,24034.60324,21992.69484,20334.00814,16677.83005,16067.85092,13637.09336,16928.37104,17849.58496,17230.08072,14691.20127,14728.54195,11559.63816,16554.86077,13461.82879,10959.12577,12000.67241,12022.89113,15179.28565,14942.57885,20757.83811,30368.9212,19563.77647,17735.16764,15962.67548,13075.57754,11019.23133,8879.950469,7053.154977,8105.190129,7012.946538,5080.77628,6266.173333,5630.963042,8559.051542,7620.63236,7756.827654,10082.92799,14013.84254,15111.57346,17100.51993,23634.95562,17314.42939,11838.59525,11571.92507,10115.61358,10242.29547,9169.208626,6950.28236,5213.33612,5289.753015,5053.918917,2889.187593,2840.2492,1555.822518,2072.195649,0,2567.685239,6462.663531,9019.570175,14727.64589,32862.28666,30058.49744,28589.5767,23546.68135,17717.45148,17778.16857,14809.27932,13376.4437,10689.86609,7185.203217,7488.685936,4511.43623,5777.799227,8505.883509,5395.542314,3289.348019,6636.488118,4117.88114,5488.30609,6285.056661
76,76,48892.16387,47085.12786,29036.35443,27592.91275,31535.86257,25139.46698,26579.81968,42418.57062,43907.14387,37476.06255,22170.16009,32666.29115,23959.77458,20705.5696,24796.49392,19386.75208,27277.3475,31555.48707,32448.5919,37961.48323,25631.66894,23592.08395,21590.55579,17801.1131,16962.76467,14636.49119,17167.52485,17809.50683,17023.25564,14454.79987,14306.19954,11162.7401,15445.23343,12338.90993,9578.491606,10398.32266,9929.463292,13072.18004,12780.12032,18191.36363,32290.46724,21414.15262,19578.54932,17926.25628,14775.00666,12156.71139,10217.1954,7839.253216,8116.61976,6689.475964,5141.306964,5219.803646,4245.982889,6818.853178,5585.029941,5463.746053,7542.196198,11448.12688,12581.81283,14541.51544,25971.75474,19744.26347,14000.83234,13947.96002,12328.32918,12689.32229,11705.72568,9428.633982,7481.241888,7849.457719,7618.632681,5321.302473,5390.134438,3735.067479,4593.598562,2567.685239,0,3909.881053,6698.764935,12358.12417,35370.69778,32563.81324,31106.25964,26094.18373,20263.80698,20345.62331,17376.74251,15941.63165,13192.31978,9637.38676,9874.779682,6995.915489,8097.474734,10590.23218,7440.227658,5519.724297,8216.656478,5189.526813,5977.864376,6197.609642
77,77,50121.4993,48387.51731,31402.28744,29462.51254,32451.40331,26376.77898,27492.79537,42282.14766,43709.81952,37506.19099,23079.40354,32295.60843,23589.34079,19769.56229,23176.98941,17566.35141,24498.77773,28612.77132,29189.64523,34830.66325,28685.03329,26664.89244,24301.37845,20426.26265,19345.02792,17207.31666,18723.00853,18959.90438,17965.02861,15472.82988,15060.73409,12177.61363,15026.15624,12094.08108,9137.995817,9414.200228,7832.178723,10725.11721,10305.24709,14354.36985,35664.17212,24768.43588,22941.02749,21417.42265,18059.56137,14964.48092,13299.15668,10577.73791,10002.3983,8397.202947,7612.068337,6314.900899,5193.272306,6115.235744,4488.969989,3538.04609,3992.895132,7565.179273,8679.032586,10638.18162,29760.40207,23607.74357,17692.05552,17788.32216,16069.47933,16571.26598,15615.60576,13327.93142,11303.4882,11705.40449,11487.66723,9220.259474,9296.791762,7608.678202,8429.091726,6462.663531,3909.881053,0,3391.542457,8691.821709,39272.2773,36464.30916,35011.34015,30003.41445,24173.14845,24229.41599,21261.07803,19801.2213,16926.98381,13328.77853,13483.10752,10759.08937,11669.55401,13836.04366,10772.88085,9114.327542,11041.0926,7925.183681,7968.699908,7442.738618
78,78,53270.07869,51561.41847,34790.029,32797.84829,35529.26501,29578.13232,30589.10227,44847.15775,46235.67676,40179.04661,26197.50365,34777.17279,26146.07338,22045.6141,24894.35725,19235.65472,25015.09384,28854.58424,28949.66575,34741.04776,32022.15762,29996.04055,27684.43889,23812.70171,22736.35301,20594.35351,22029.9476,22174.94698,21130.38952,18682.71393,18202.3353,15426.53837,17700.70265,14932.81767,12012.08504,12011.3726,9804.617165,12211.15584,11689.61482,12966.73697,38899.14955,28005.38338,26172.48288,24580.88291,21315.60963,18326.34801,16603.61175,13933.09195,13388.45906,11781.95942,10975.69532,9681.826907,8572.1741,9090.913938,7501.589789,6349.472718,4854.367102,6286.37862,6608.252507,8896.78598,32637.2934,26332.25026,20699.59727,20584.56887,19023.35992,19259.26849,18097.69679,15960.9262,14155.45859,13938.83592,13767.53167,11903.25921,11810.39127,10393.08464,10730.99209,9019.570175,6698.764935,3391.542457,0,5711.146958,41798.93092,39003.56884,37512.17794,32371.67167,26567.09321,26406.43518,23461.9561,21912.00418,18752.80973,15160.42025,15171.9621,12812.57616,13376.86125,15017.46774,12223.84828,10998.42214,11927.82806,9076.617578,8478.373669,7433.20135
79,79,56590.72312,54979.30526,39428.09219,37014.64143,38746.30414,33261.67174,33921.97842,46633.86149,47918.18741,42270.89898,29664.32958,36506.19101,28227.69842,23689.36292,25352.93565,19893.52248,23366.39549,26623.92236,25962.18744,31855.95906,37237.36427,35233.89754,32669.02737,28777.01094,27543.60316,25570.49109,26223.26729,26022.04444,24843.24003,22594.4256,21926.82407,19559.68397,20356.49903,18087.03278,15448.47803,14939.69454,12040.44183,13263.47257,12662.17152,9059.55458,44336.18396,33443.85814,31619.8887,30109.23088,26729.93987,23487.85686,21939.42966,19147.47617,18204.16144,16620.91779,16187.16628,14469.64273,13472.65394,13001.67167,11675.39029,10453.55175,7477.822159,4702.823822,3055.143621,5087.821631,38326.74166,32041.81804,26335.60043,26284.35666,24680.77912,24969.10289,23801.2798,21671.74128,19836.74865,19614.83857,19452.62019,17607.66516,17521.37498,16078.83714,16431.11543,14727.64589,12358.12417,8691.821709,5711.146958,0,47494.67261,44702.19516,43204.96883,38038.55154,32246.42004,32024.74988,29095.66277,27521.14566,24268.14618,20711.12845,20664.59864,18455.61234,18902.06439,20251.16676,17663.12741,16616.50262,17077.63952,14484.00258,13593.90297,12318.85708
80,80,49527.44128,47597.47666,28723.98166,32655.04021,41281.017,36434.69574,39021.8297,55564.53758,57102.78675,50905.4214,37454.26279,50167.47491,44806.03156,45439.4928,50985.05952,47886.11301,57821.54261,62344.35143,64594.14405,69146.70166,21612.1709,21832.99938,25543.0733,27052.35226,28752.09486,28401.4093,33173.42506,35208.72859,36049.19146,35404.5926,36392.53934,35297.83214,40864.75316,39202.83077,38872.40341,40342.57235,42288.92569,44927.20875,45002.9854,53216.06816,16715.15123,19802.62392,20726.57443,20687.33281,24312.34589,28359.08696,28367.17344,31050.71982,33300.72528,34197.40736,33290.58387,35735.30151,36140.69567,38577.81859,38707.46655,39474.3886,42478.16246,46702.56192,47950.89984,49840.28571,11161.73846,15848.41289,22452.00882,21662.70285,23714.22974,22727.18767,23707.16809,25944.34589,28064.73389,27889.92806,28044.20697,30052.17342,30027.81107,31668.85843,31067.95309,32862.28666,35370.69778,39272.2773,41798.93092,47494.67261,0,2811.334349,4297.752027,9655.85492,15284.57794,15905.74088,18631.66422,20296.13849,23861.091,27109.30317,27339.1069,29092.76191,28922.10352,28605.89312,30318.0505,30955.35055,31580.39587,33375.11282,34672.35618,36114.43507
81,81,48401.27447,46443.04428,26984.83594,30715.3526,39333.57749,34258.60361,36860.36669,53674.27279,55228.92082,48932.64373,35107.51265,47963.04747,42369.68524,42865.49015,48412.19474,45214.86578,55133.69519,59661.36891,61868.50004,66464.57836,19648.06011,19680.26213,23271.78546,24565.57809,26236.91822,25783.82384,30664.15083,32708.31805,33510.49331,32785.63479,33761.69723,32591.5619,38214.04063,36494.93486,36113.88004,37584.65433,39503.16539,42159.19829,42228.4822,50405.84962,15619.35858,17401.67786,18209.83373,18049.12754,21625.97164,25653.12065,25606.99403,28271.23797,30536.35368,31414.20141,30489.85267,32937.03828,33335.38241,35784.5064,35902.95852,36665.79838,39667.01449,43891.51848,45143.16471,47029.52267,8676.620952,13045.63451,19671.12826,18853.8387,20914.3334,19916.26353,20908.25183,23136.51424,25253.41256,25104.84078,25255.46213,27244.51848,27225.39141,28859.8865,28272.84374,30058.49744,32563.81324,36464.30916,39003.56884,44702.19516,2811.334349,0,1600.316488,7013.138372,12522.34975,13250.34761,15911.79062,17584.23765,21170.34464,24369.69615,24616.6821,26316.47209,26177.32917,25943.55023,27581.95064,28180.65159,28882.75205,30621.0361,31937.17751,33380.77884
82,82,48568.56213,46595.49283,26788.15738,30351.50878,38943.85019,33689.30028,36298.7312,53309.96464,54875.62661,48509.25316,34380.49859,47348.93158,41544.42642,41890.5449,47434.49206,44115.50661,54006.43045,58539.4306,60682.14216,65341.89062,19315.23468,19185.19523,22648.69049,23718.75185,25353.71917,24778.06406,29778.00562,31828.37496,32586.60305,31766.39579,32725.95872,31450.56699,37147.58995,35347.91764,34879.35262,36350.44633,38205.96982,40902.20367,40957.32979,49009.77092,15945.25089,16680.46813,17354.30356,17038.94032,20533.32614,24521.56667,24378.34942,26996.53761,29293.91725,30127.78617,29150.64118,31605.58125,31975.21338,34467.75486,34545.62631,35285.8396,38259.23005,42462.87009,43688.0438,45596.16602,7974.008721,11720.64203,18403.66429,17482.22715,19586.15706,18492.70017,19427.26429,21685.88389,23838.24139,23596.46361,23752.91003,25791.71352,25752.6403,27414.1035,26781.81721,28589.5767,31106.25964,35011.34015,37512.17794,43204.96883,4297.752027,1600.316488,0,5416.925131,10986.83333,11660.2619,14345.75735,16014.5564,19592.50751,22816.41283,23053.2101,24796.07204,24627.70793,24357.61788,26026.59913,26658.29047,27308.3678,29078.63628,30381.47524,31824.21131
83,83,49082.42829,47075.78558,26389.03055,29291.93931,37659.08791,31850.38129,34449.27173,51985.59497,53579.12964,47016.00473,31972.97952,45206.40742,38711.59251,38527.73246,44027.32512,40301.58722,50054.47407,54591.92756,56511.38421,61375.01142,18722.07259,18023.71299,20875.13941,21084.52618,22541.223,21518.26875,26866.81594,28908.02351,29496.6805,28340.36271,29228.38737,27582.62177,33496.39635,31422.27728,30642.34707,32105.02309,33727.31823,36552.23823,36557.6525,44161.86079,17700.98467,14828.69681,14942.01491,14026.27279,17047.44325,20787.1988,20272.54978,22680.15485,25074.03312,25737.85409,24574.13358,27040.49695,27304.38507,29938.65508,29871.89025,30529.23396,33396.2176,37519.44956,38655.43393,40631.51462,7451.956007,7650.882129,14269.76756,12931.45811,15171.27431,13702.78557,14392.1864,16749.89697,19020.01751,18432.97329,18609.65421,20819.33225,20707.9254,22458.79538,21667.83464,23546.68135,26094.18373,30003.41445,32371.67167,38038.55154,9655.85492,7013.138372,5416.925131,0,5830.467182,6251.072091,9010.051004,10660.26713,14207.88695,17501.38026,17706.18373,19586.31095,19321.23571,18951.99783,20700.40371,21436.97218,21927.87613,23788.29066,25049.93829,26489.10923
84,84,47791.96854,45777.63709,24690.65394,26773.76188,34693.08055,28450.77127,30980.52749,48786.68823,50392.52281,43704.89876,28004.96367,41296.97012,34242.17298,33604.39282,39029.4924,35017.45603,44639.98507,49169.2305,50952.48615,55927.30186,17316.38061,16049.3074,17984.88647,17235.5978,18436.20062,16988.43625,22523.50319,24508.6572,24925.6705,23482.66163,24293.7036,22357.76882,28383.3052,26113.87393,25119.604,26568.97196,28050.65575,30936.21189,30914.44544,38342.48818,18897.9225,12424.87751,11842.49138,10291.39759,12481.71734,15807.95707,14963.70141,17165.93654,19605.09116,20146.99386,18879.79955,21341.4909,21554.4976,24247.72431,24114.80646,24740.88445,27578.06478,31690.12604,32827.57184,34801.16214,8675.993731,3768.808246,9136.253568,7416.066441,9711.196664,7970.683861,8562.242758,10933.08854,13235.25763,12631.71727,12799.66905,14991.43471,14878.2198,16631.99039,15850.12171,17717.45148,20263.80698,24173.14845,26567.09321,32246.42004,15284.57794,12522.34975,10986.83333,5830.467182,0,2194.100924,3531.328385,5199.30063,8817.053963,11860.48191,12138.61176,13813.9646,13660.96306,13646.0281,15074.67859,15674.20377,16453.07433,18098.86947,19428.33708,20873.06448
85,85,49954.19764,47940.36686,26846.64068,28836.91944,36659.70221,30340.83963,32844.66787,50678.94266,52285.54213,45578.23184,29736.29964,43006.25918,35758.18466,34889.8929,40252.07726,36044.91384,45525.59404,50038.52919,51669.7894,56761.7274,19502.05047,18208.9206,20029.21248,19074.83609,20183.50474,18586.15781,24149.5061,26098.78973,26437.72695,24857.05069,25617.62936,23496.4721,29568.01159,27159.19306,25956.42101,27381.92648,28656.51662,31625.06722,31563.10211,38527.1193,20972.24521,14569.89665,13908.4648,12258.76603,14131.85933,17186.05872,16113.50399,18078.927,20543.51893,20932.54883,19511.97762,21944.76726,22047.04535,24847.33357,24573.81832,25105.14654,27798.41693,31790.27208,32806.802,34862.20643,10609.16527,5920.361379,10560.56965,8565.857966,10832.12782,8738.877137,8853.591822,11309.66136,13714.36745,12534.2071,12743.25727,15204.31291,14974.92045,16842.8064,15809.49103,17778.16857,20345.62331,24229.41599,26406.43518,32024.74988,15905.74088,13250.34761,11660.2619,6251.072091,2194.100924,0,2968.889601,4505.937946,7973.904068,11357.75476,11514.08787,13596.03944,13181.51607,12700.92604,14527.91184,15413.27754,15690.77378,17654.55493,18861.66678,20294.76441
86,86,49286.5029,47280.54695,26217.45046,27750.42311,35238.85169,28761.10634,31196.36222,49041.85372,50647.37203,43909.96869,27850.42214,41038.89846,33534.31787,32417.44926,37712.11687,33363.16825,42747.341,47248.48476,48810.05046,53950.71062,19218.92483,17693.11709,18955.32358,17481.73724,18399.2277,16579.51474,22130.0705,24014.2405,24246.35189,22512.3174,23215.65005,20934.78846,27020.48131,24510.57531,23180.52506,24589.98286,25773.01639,28769.02086,28691.50938,35559.12923,21828.57636,14029.16977,13028.18353,11126.29558,12286.98786,14912.19631,13620.11202,15382.58748,17848.8742,18145.58238,16658.2018,19072.37415,19137.36092,21967.46671,21651.08976,22160.87956,24833.83888,28821.51055,29844.81296,31894.74894,11962.57828,5942.142583,8506.287153,6287.150837,8418.783207,6097.136986,5947.502755,8405.556992,10828.3751,9569.447567,9775.956282,12247.30408,12007.52922,13883.33086,12843.25925,14809.27932,17376.74251,21261.07803,23461.9561,29095.66277,18631.66422,15911.79062,14345.75735,9010.051004,3531.328385,2968.889601,0,1680.505592,5298.4645,8491.407883,8707.717357,10649.43792,10311.94528,10122.99795,11691.80364,12479.18788,12979.15487,14781.31506,16043.69396,17484.53681
87,87,49842.70552,47844.08504,26856.10135,28122.03026,35373.51399,28811.7235,31190.14079,49003.2013,50605.73705,43857.91296,27684.60355,40773.72086,33078.46941,31737.54571,36954.56559,32458.59557,41711.71092,46193.70005,47653.16393,52863.39617,20078.9039,18451.67717,19392.875,17600.12628,18370.43026,16397.35813,21889.99155,23710.29343,23851.56326,21989.41594,22634.97996,20202.74247,26279.02251,23665.98253,22179.83652,23562.80902,24597.64951,27636.15191,27532.62062,34132.75026,23145.83571,14821.65293,13658.08127,11653.4544,12300.82408,14518.26404,13023.31195,14527.83369,16978.76321,17148.71303,15562.76213,17933.82865,17924.71024,20806.741,20402.72778,20854.49497,23442.27183,27366.39932,28339.01852,30419.29226,13486.01814,7222.443356,8461.241821,6150.040139,8026.742364,5531.276897,4884.590542,7282.984763,9713.86259,8096.741267,8323.009839,10921.79263,10615.62232,12539.32567,11372.13065,13376.4437,15941.63165,19801.2213,21912.00418,27521.14566,20296.13849,17584.23765,16014.5564,10660.26713,5199.30063,4505.937946,1680.505592,0,3619.80628,6858.10162,7046.048762,9110.349518,8681.818591,8447.256935,10044.07103,10914.74386,11301.58146,13155.12516,14390.44765,15828.99057
88,88,51393.02527,49415.67425,28694.81462,29425.43464,36129.70578,29451.09625,31685.46437,49319.96477,50909.99208,44168.68516,27877.40059,40639.85651,32576.33211,30735.70253,35733.07287,30920.49027,39806.92666,44226.75043,45435.31865,50800.27477,22404.04173,20620.81014,20950.84152,18575.47164,19023.96046,16788.46261,22012.67717,23659.85567,23597.23472,21478.90971,21979.29387,19239.54092,25191.06341,22367.29,20517.82361,21813.59488,22456.33106,25574.66743,25405.76505,31273.07654,26230.49452,17124.2763,15714.25718,13610.00486,13276.05688,14521.96728,12636.8722,13436.21444,15760.54039,15601.82914,13801.4361,15992.85586,15782.30944,18752.85667,18119.68381,18406.20286,20731.55904,24454.79444,25281.66792,27439.15738,16929.98185,10455.74542,9622.371327,7473.510535,8544.319404,6151.816103,4469.536005,6060.272413,8212.520477,5524.657298,5809.947775,8679.462132,8169.703107,10163.1939,8619.068264,10689.86609,13192.31978,16926.98381,18752.80973,24268.14618,23861.091,21170.34464,19592.50751,14207.88695,8817.053963,7973.904068,5298.4645,3619.80628,0,3610.008425,3606.603387,6196.410293,5376.694102,4829.54597,6626.677863,7832.682884,7720.017075,9796.871732,10916.77684,12340.97705
89,89,50908.75389,48964.13521,28719.67486,28861.76768,34936.61574,28221.98291,30290.12387,47629.78073,49201.56535,42499.56158,26251.73607,38603.06359,30293.12303,28077.27125,32884.40986,27886.3628,36525.66484,40905.24104,41998.16701,47424.25323,23105.60932,21184.19418,20830.75056,17931.13727,18042.30794,15639.45394,20433.83974,21885.76845,21642.13365,19343.33173,19708.93067,16771.19554,22522.46647,19576.61818,17491.16841,18712.90299,19115.96188,22259.19604,22056.80052,27668.28533,27876.90888,17952.53179,16327.22983,14231.33337,12913.91052,13114.60208,10977.67888,11061.56463,13177.55896,12755.55298,10841.07111,12845.80092,12506.71218,15493.12604,14736.05145,14939.69023,17162.13502,20847.35635,21675.36033,23829.18241,19325.76078,12709.10009,9820.274943,8198.367634,8284.427901,6586.657168,4667.699356,4581.860016,5901.876302,2456.329808,2756.493542,5566.035668,4911.925487,6863.052705,5119.313264,7185.203217,9637.38676,13328.77853,15160.42025,20711.12845,27109.30317,24369.69615,22816.41283,17501.38026,11860.48191,11357.75476,8491.407883,6858.10162,3610.008425,0,707.3180683,2679.542573,1823.876172,3073.15855,3214.211253,4223.92221,4783.537566,6297.257306,7568.422688,9012.863049
90,90,51616.06777,49671.38446,29416.71643,29569.06533,35632.03836,28917.53294,30977.70244,48294.56501,49864.66331,43166.94274,26927.52381,39238.60921,30903.19993,28629.72969,33394.19777,28352.3684,36902.20441,41262.7256,42295.70939,47753.894,23764.97379,21851.26073,21529.73073,18638.29303,18747.5937,16342.43384,21116.07248,22553.76232,22295.1297,19980.58802,20329.88261,17369.39515,23078.27336,20111.933,17972.3457,19169.90382,19480.8664,22631.3949,22413.67037,27789.83711,28449.41689,18596.75791,16985.15461,14884.67489,13614.57039,13811.81843,11666.98757,11687.93728,13766.03409,13294.35515,11360.06673,13301.98238,12915.86464,15900.2713,15087.61473,15240.42181,17362.85955,20960.43504,21725.05652,23908.99237,19772.7189,13163.79786,10489.01365,8816.66568,8971.749307,7214.069396,5280.681995,5289.040241,6565.270643,3066.438901,3358.36347,6084.342145,5388.36477,7294.940474,5449.840994,7488.685936,9874.779682,13483.10752,15171.9621,20664.59864,27339.1069,24616.6821,23053.2101,17706.18373,12138.61176,11514.08787,8707.717357,7046.048762,3606.603387,707.3180683,0,3055.156444,1817.248663,2374.965475,3023.869902,4378.16534,4354.351367,6190.273835,7348.313772,8784.317604
